50 , 0.00000
100 , 0.00000
150 , 0.00000
200 , 0.00000
250 , 0.00000
300 , 0.00000
350 , 0.00100
400 , 0.00000
450 , 0.00000
500 , 0.00000
550 , 0.00100
600 , 0.00100
650 , 0.00200
700 , 0.00100
750 , 0.00100
800 , 0.00100
850 , 0.00100
900 , 0.00100
950 , 0.00100
1000 , 0.00100
1050 , 0.00100
1100 , 0.00100
1150 , 0.00200
1200 , 0.00100
1250 , 0.00200
1300 , 0.00200
1350 , 0.00100
1400 , 0.00100
1450 , 0.00200
1500 , 0.00100
1550 , 0.00300
1600 , 0.00100
1650 , 0.00200
1700 , 0.00300
1750 , 0.00200
1800 , 0.00200
1850 , 0.00200
1900 , 0.00200
1950 , 0.00200
2000 , 0.00200
2050 , 0.00300
2100 , 0.00200
2150 , 0.00200
2200 , 0.00200
2250 , 0.00300
2300 , 0.00200
2350 , 0.00200
2400 , 0.00300
2450 , 0.00300
2500 , 0.00300
2550 , 0.00300
2600 , 0.00300
2650 , 0.00300
2700 , 0.00300
2750 , 0.00400
2800 , 0.00300
2850 , 0.00300
2900 , 0.00300
2950 , 0.00300
3000 , 0.00400
3050 , 0.00400
3100 , 0.00300
3150 , 0.00300
3200 , 0.00600
3250 , 0.00400
3300 , 0.00400
3350 , 0.00400
3400 , 0.00400
3450 , 0.00400
3500 , 0.00400
3550 , 0.00400
3600 , 0.00500
3650 , 0.00500
3700 , 0.00500
3750 , 0.00400
3800 , 0.00500
3850 , 0.00400
3900 , 0.00400
3950 , 0.00400
4000 , 0.00400
4050 , 0.04900
4100 , 0.00600
4150 , 0.00500
4200 , 0.00500
4250 , 0.00500
4300 , 0.00500
4350 , 0.00600
4400 , 0.00500
4450 , 0.01500
4500 , 0.00500
4550 , 0.00600
4600 , 0.00600
4650 , 0.00700
4700 , 0.00600
4750 , 0.00600
4800 , 0.00700
4850 , 0.00800
4900 , 0.00700
4950 , 0.00600
5000 , 0.00600
5050 , 0.00700
5100 , 0.01000
5150 , 0.00800
5200 , 0.00800
5250 , 0.00600
5300 , 0.00700
5350 , 0.00700
5400 , 0.00700
5450 , 0.00700
5500 , 0.00700
5550 , 0.03100
5600 , 0.00700
5650 , 0.00600
5700 , 0.00700
5750 , 0.00900
5800 , 0.00700
5850 , 0.00800
5900 , 0.00900
5950 , 0.00800
6000 , 0.00800
6050 , 0.00800
6100 , 0.00700
6150 , 0.00800
6200 , 0.00800
6250 , 0.01000
6300 , 0.00900
6350 , 0.01000
6400 , 0.00800
6450 , 0.00900
6500 , 0.00700
6550 , 0.00700
6600 , 0.00900
6650 , 0.00800
6700 , 0.00900
6750 , 0.00900
6800 , 0.00900
6850 , 0.00900
6900 , 0.01300
6950 , 0.00900
7000 , 0.01000
7050 , 0.00900
7100 , 0.01100
7150 , 0.01100
7200 , 0.01100
7250 , 0.00900
7300 , 0.01100
7350 , 0.01400
7400 , 0.00900
7450 , 0.00900
7500 , 0.01000
7550 , 0.00900
7600 , 0.01000
7650 , 0.00900
7700 , 0.01300
7750 , 0.01300
7800 , 0.01100
7850 , 0.01000
7900 , 0.00900
7950 , 0.01000
8000 , 0.01400
8050 , 0.01300
8100 , 0.01100
8150 , 0.01000
8200 , 0.03400
8250 , 0.01000
8300 , 0.01100
8350 , 0.02500
8400 , 0.01100
8450 , 0.01000
8500 , 0.01100
8550 , 0.01400
8600 , 0.01100
8650 , 0.01100
8700 , 0.01100
8750 , 0.01100
8800 , 0.01200
8850 , 0.01300
8900 , 0.01200
8950 , 0.01200
9000 , 0.01300
9050 , 0.01400
9100 , 0.01300
9150 , 0.01200
9200 , 0.01400
9250 , 0.02000
9300 , 0.01200
9350 , 0.01200
9400 , 0.01400
9450 , 0.01200
9500 , 0.01200
9550 , 0.01300
9600 , 0.01300
9650 , 0.01400
9700 , 0.01200
9750 , 0.01400
9800 , 0.01700
9850 , 0.01400
9900 , 0.01400
9950 , 0.01500
10000 , 0.01300
